489, 0, 59, 3, -94, 33, -27, -93, -173, 0, -27, 93, -94, -33, 59, -3, 659, 0, 20, 64, 128, -51, 38, -10, -79, 0, 38, 10, 128, 51, 20, -64
542, 0, 84, -3, -25, 69, -60, -93, -260, 0, -60, 93, -25, -69, 84, 3, 529, 0, -29, -20, 62, -31, -21, -22, 151, 0, -21, 22, 62, 31, -29, 20
498, 0, 85, 10, 73, 21, 33, 86, 32, 0, 33, -86, 73, -21, 85, -10, 504, 0, 177, -44, -58, -38, -59, -14, 48, 0, -59, 14, -58, 38, 177, 44
423, 0, -38, -18, -144, 95, -12, -96, -11, 0, -12, 96, -144, -95, -38, 18, 548, 0, -94, -6, -31, 135, -34, 32, -142, 0, -34, -32, -31, -135, -94, 6
602, 0, 3, -91, 178, -46, -7, -63, -46, 0, -7, 63, 178, 46, 3, 91, 583, 0, 39, 26, 81, 176, 31, -82, 91, 0, 31, 82, 81, -176, 39, -26
631, 0, 9, 114, -4, -23, -59, 108, 61, 0, -59, -108, -4, 23, 9, -114, 659, 0, 144, -48, -37, 4, 78, 16, -133, 0, 78, -16, -37, -4, 144, 48
520, 0, -24, -3, 16, -24, -106, 199, -4, 0, -106, -199, 16, 24, -24, 3, 418, 0, 117, -23, 83, 31, 15, 31, 32, 0, 15, -31, 83, -31, 117, 23
571, 0, -51, 47, -40, -21, 69, -7, 225, 0, 69, 7, -40, 21, -51, -47, 437, 0, 66, 106, 29, 36, -98, -64, 73, 0, -98, 64, 29, -36, 66, -106
484, 0, 24, 100, 4, 4, -110, -2, -40, 0, -110, 2, 4, -4, 24, -100, 589, 0, -78, 88, -118, 93, -106, 56, 47, 0, -106, -56, -118, -93, -78, -88
427, 0, -105, -95, -70, -29, -5, 95, 5, 0, -5, -95, -70, 29, -105, 95, 546, 0, 96, -24, 46, -12, 94, -38, -98, 0, 94, 38, 46, 12, 96, 24
434, 0, -153, 33, 26, -102, -27, 33, -86, 0, -27, -33, 26, 102, -153, -33, 465, 0, -68, -190, -71, -76, 72, 8, -163, 0, 72, -8, -71, 76, -68, 190
506, 0, 33, -7, 67, 99, 79, -109, 64, 0, 79, 109, 67, -99, 33, 7, 507, 0, 22, -71, -103, -34, 38, 163, -165, 0, 38, -163, -103, 34, 22, 71
534, 0, 57, 154, 69, -121, 65, 2, 44, 0, 65, -2, 69, 121, 57, -154, 683, 0, 56, -31, 48, -105, -102, 39, 137, 0, -102, -39, 48, 105, 56, 31
586, 0, 139, -9, -6, 60, -61, -47, 46, 0, -61, 47, -6, -60, 139, 9, 530, 0, -39, 88, 105, -47, -1, 102, 100, 0, -1, -102, 105, 47, -39, -88
492, 0, 87, 128, 93, 51, 133, 94, -126, 0, 133, -94, 93, -51, 87, -128, 521, 0, -4, 26, 62, -39, -92, -86, -93, 0, -92, 86, 62, 39, -4, -26
406, 0, -53, 27, 71, 27, 157, -87, 52, 0, 157, 87, 71, -27, -53, -27, 651, 0, -69, 97, 49, 100, 63, 61, 31, 0, 63, -61, 49, -100, -69, -97
445, 0, 93, 36, 28, 61, -131, -2, 23, 0, -131, 2, 28, -61, 93, -36, 604, 0, -63, -43, 51, 65, -81, 51, -138, 0, -81, -51, 51, -65, -63, 43
659, 0, -28, 63, -16, -79, -14, 61, 129, 0, -14, -61, -16, 79, -28, -63, 664, 0, -98, 12, -3, -3, -90, 78, -58, 0, -90, -78, -3, 3, -98, -12
434, 0, 110, -29, 19, -109, 92, -53, 28, 0, 92, 53, 19, 109, 110, 29, 535, 0, 62, -1, -41, -72, 66, -63, -85, 0, 66, 63, -41, 72, 62, 1
561, 0, -141, 128, 19, -42, 87, -24, 125, 0, 87, 24, 19, 42, -141, -128, 540, 0, -51, -41, -45, -145, -25, 37, -26, 0, -25, -37, -45, 145, -51, 41
377, 0, 84, 49, -82, -101, -16, -111, -29, 0, -16, 111, -82, 101, 84, -49, 475, 0, -6, 8, -21, -26, 166, -66, 47, 0, 166, 66, -21, 26, -6, -8
503, 0, -75, 37, 168, 41, 13, -41, 37, 0, 13, 41, 168, -41, -75, -37, 472, 0, 74, 34, -212, 28, -104, 16, 68, 0, -104, -16, -212, -28, 74, -34
431, 0, 25, -7, 42, -33, 39, 33, -43, 0, 39, -33, 42, 33, 25, 7, 540, 0, 78, -28, -93, 85, -8, -32, 26, 0, -8, 32, -93, -85, 78, 28
636, 0, -51, -19, 116, 66, -15, 27, -120, 0, -15, -27, 116, -66, -51, 19, 549, 0, 13, 64, 110, 167, 45, -38, 75, 0, 45, 38, 110, -167, 13, -64
601, 0, -76, -112, 22, 35, -88, -4, -165, 0, -88, 4, 22, -35, -76, 112, 465, 0, 0, -91, -99, 36, -28, 99, -91, 0, -28, -99, -99, -36, 0, 91
210, 0, -64, -40, 11, -61, -56, 34, 32, 0, -56, -34, 11, 61, -64, 40, 393, 0, 5, 21, 120, -113, 53, 47, 115, 0, 53, -47, 120, 113, 5, -21
586, 0, 4, -5, 74, 20, 2, -187, 198, 0, 2, 187, 74, -20, 4, 5, 683, 0, -111, 63, -26, 25, -137, -109, -119, 0, -137, 109, -26, -25, -111, -63
473, 0, 34, 10, -53, -120, -86, 76, -167, 0, -86, -76, -53, 120, 34, -10, 382, 0, 42, 147, 7, -57, 114, -47, 188, 0, 114, 47, 7, 57, 42, -147
528, 0, -93, 7, -21, 103, 35, -109, 198, 0, 35, 109, -21, -103, -93, -7, 564, 0, -114, 67, 112, 72, 26, 39, -140, 0, 26, -39, 112, -72, -114, -67
613, 0, 15, -65, -41, 70, 101, 165, -163, 0, 101, -165, -41, -70, 15, 65, 524, 0, -118, 111, -67, -11, 18, -11, 2, 0, 18, 11, -67, 11, -118, -111
478, 0, 192, -75, 87, -1, -80, 35, -52, 0, -80, -35, 87, 1, 192, 75, 641, 0, 70, -110, -107, 70, 6, -44, -11, 0, 6, 44, -107, -70, 70, 110
627, 0, 1, 38, 21, -70, -55, 114, -105, 0, -55, -114, 21, 70, 1, -38, 390, 0, 9, -69, -95, -3, 21, -89, -132, 0, 21, 89, -95, 3, 9, 69
508, 0, -3, -41, 58, -114, -169, 39, -8, 0, -169, -39, 58, 114, -3, 41, 356, 0, 62, 59, 0, 56, 18, -69, -20, 0, 18, 69, 0, -56, 62, -59
563, 0, -58, -41, 38, 51, -18, 87, 153, 0, -18, -87, 38, -51, -58, 41, 544, 0, -9, -5, 19, 51, 11, -109, 30, 0, 11, 109, 19, -51, -9, 5
443, 0, -174, 40, -15, 58, 38, -118, 131, 0, 38, 118, -15, -58, -174, -40, 396, 0, -130, 67, 71, 133, -96, -1, -30, 0, -96, 1, 71, -133, -130, -67
363, 0, -16, 16, -22, 87, -2, 86, -115, 0, -2, -86, -22, -87, -16, -16, 441, 0, 97, -120, 78, -3, -41, 20, 19, 0, -41, -20, 78, 3, 97, 120
472, 0, -13, 90, -109, 71, -21, -62, -74, 0, -21, 62, -109, -71, -13, -90, 452, 0, 179, 21, -53, -7, -107, -25, -114, 0, -107, 25, -53, 7, 179, -21
482, 0, 84, 106, -17, -77, -22, 66, -116, 0, -22, -66, -17, 77, 84, -106, 496, 0, -48, 76, -31, -19, 80, -70, 150, 0, 80, 70, -31, 19, -48, -76
361, 0, -81, -40, 104, -77, -7, 68, 71, 0, -7, -68, 104, 77, -81, 40, 784, 0, 31, -83, 67, 95, -45, -55, 46, 0, -45, 55, 67, -95, 31, 83
481, 0, 91, 116, -5, 90, 93, -10, 33, 0, 93, 10, -5, -90, 91, -116, 602, 0, 30, 60, -86, 120, 126, 108, -22, 0, 126, -108, -86, -120, 30, -60
465, 0, -85, 73, -15, -166, -77, -51, -47, 0, -77, 51, -15, 166, -85, -73, 745, 0, -29, -23, 55, 50, -1, 1, 5, 0, -1, -1, 55, -50, -29, 23
389, 0, -2, 78, -2, 31, -20, -52, 179, 0, -20, 52, -2, -31, -2, -78, 694, 0, -3, -10, -43, -121, 107, -56, 64, 0, 107, 56, -43, 121, -3, 10
551, 0, 85, -11, 80, 33, -53, 97, -71, 0, -53, -97, 80, -33, 85, 11, 473, 0, 15, -50, -9, 56, -75, 0, -199, 0, -75, 0, -9, -56, 15, 50
440, 0, 36, 1, -109, -91, -16, -109, 98, 0, -16, 109, -109, 91, 36, -1, 401, 0, 75, 57, -41, -92, -21, 81, -211, 0, -21, -81, -41, 92, 75, -57
429, 0, 7, -143, -42, 23, -35, -39, 23, 0, -35, 39, -42, -23, 7, 143, 563, 0, 42, 71, 27, -86, 64, -69, 187, 0, 64, 69, 27, 86, 42, -71
544, 0, 26, 0, -6, 8, 74, -44, -252, 0, 74, 44, -6, -8, 26, 0, 492, 0, -57, -39, 106, 32, 55, 23, 260, 0, 55, -23, 106, -32, -57, 39
551, 0, -79, -33, -12, 21, -17, -77, 177, 0, -17, 77, -12, -21, -79, 33, 322, 0, 45, -17, -3, -41, -51, 43, -56, 0, -51, -43, -3, 41, 45, 17
398, 0, 106, 70, 19, 9, -56, -90, 120, 0, -56, 90, 19, -9, 106, -70, 635, 0, 3, 25, -119, -76, 33, -49, -37, 0, 33, 49, -119, 76, 3, -25
358, 0, -70, -1, 56, -152, -38, -17, -38, 0, -38, 17, 56, 152, -70, 1, 489, 0, 97, 9, 177, -54, -55, 5, -63, 0, -55, -5, 177, 54, 97, -9
356, 0, 38, 13, -29, -89, 10, 27, -194, 0, 10, -27, -29, 89, 38, -13, 588, 0, 33, 55, 100, -96, -99, 17, -32, 0, -99, -17, 100, 96, 33, -55
536, 0, 30, -97, -45, -147, 84, 59, -42, 0, 84, -59, -45, 147, 30, 97, 608, 0, -126, -73, 18, -26, -8, -99, 24, 0, -8, 99, 18, 26, -126, 73
384, 0, 95, -58, 127, -51, 67, -18, 46, 0, 67, 18, 127, 51, 95, 58, 491, 0, 8, -10, 114, 87, -74, 160, 77, 0, -74, -160, 114, -87, 8, 10
463, 0, -61, -90, 133, -68, -25, -90, -157, 0, -25, 90, 133, 68, -61, 90, 473, 0, 68, -4, 36, 23, 28, 176, 79, 0, 28, -176, 36, -23, 68, 4
563, 0, 29, 29, -104, -147, 137, 71, 145, 0, 137, -71, -104, 147, 29, -29, 530, 0, 51, 13, 81, -89, 5, -113, -36, 0, 5, 113, 81, 89, 51, -13
470, 0, -84, -78, -81, 79, -36, 4, 4, 0, -36, -4, -81, -79, -84, 78, 428, 0, 36, -24, 38, -22, -138, 54, 84, 0, -138, -54, 38, 22, 36, 24
555, 0, -78, -25, 105, 38, 158, 89, -13, 0, 158, -89, 105, -38, -78, 25, 608, 0, -65, -49, -41, -55, -41, -105, 38, 0, -41, 105, -41, 55, -65, 49
432, 0, 118, -30, 47, 27, 4, 106, 6, 0, 4, -106, 47, -27, 118, 30, 514, 0, 98, 41, 130, 58, -32, -69, 102, 0, -32, 69, 130, -58, 98, -41
728, 0, 59, 17, -55, -143, -63, 15, 142, 0, -63, -15, -55, 143, 59, -17, 641, 0, -34, 37, 6, 25, -28, -33, -105, 0, -28, 33, 6, -25, -34, -37
507, 0, -100, 90, -4, -67, -68, -146, -35, 0, -68, 146, -4, 67, -100, -90, 653, 0, 97, 55, -50, -49, -53, 55, 23, 0, -53, -55, -50, 49, 97, -55
486, 0, -36, -33, -118, 56, -100, -9, 206, 0, -100, 9, -118, -56, -36, 33, 593, 0, -96, -102, -121, 54, -46, -90, 85, 0, -46, 90, -121, -54, -96, 102
487, 0, 65, 89, -110, 153, 51, -23, 21, 0, 51, 23, -110, -153, 65, -89, 427, 0, 30, 79, -58, -129, -32, -55, -91, 0, -32, 55, -58, 129, 30, -79
537, 0, 80, 206, 6, 5, -20, -14, 35, 0, -20, 14, 6, -5, 80, -206, 534, 0, 59, -185, 37, 31, 25, 1, 56, 0, 25, -1, 37, -31, 59, 185
530, 0, -57, -69, -18, 4, 57, 67, -62, 0, 57, -67, -18, -4, -57, 69, 527, 0, -195, -25, 70, -37, 63, -37, -19, 0, 63, 37, 70, 37, -195, 25
461, 0, 32, 75, 36, 27, 140, -117, 115, 0, 140, 117, 36, -27, 32, -75, 550, 0, 125, -72, 81, -41, -47, 96, 36, 0, -47, -96, 81, 41, 125, 72
266, 0, 25, -22, 15, 93, 5, 18, -156, 0, 5, -18, 15, -93, 25, 22, 386, 0, 37, 18, 80, -54, 143, 78, 94, 0, 143, -78, 80, 54, 37, -18
472, 0, 111, -30, 58, 36, -41, -20, 24, 0, -41, 20, 58, -36, 111, 30, 537, 0, -170, 56, 22, 25, 90, -88, 3, 0, 90, 88, 22, -25, -170, -56
673, 0, 110, -46, 108, 65, -62, -62, -41, 0, -62, 62, 108, -65, 110, 46, 372, 0, 42, 124, -5, 53, 30, 26, -42, 0, 30, -26, -5, -53, 42, -124
625, 0, -85, -67, 34, -47, 51, 27, 175, 0, 51, -27, 34, 47, -85, 67, 373, 0, 42, 40, 26, 97, 62, 36, 39, 0, 62, -36, 26, -97, 42, -40
638, 0, 101, 14, -5, 29, -87, -122, 64, 0, -87, 122, -5, -29, 101, -14, 451, 0, 107, -49, -11, 36, 29, -143, -101, 0, 29, 143, -11, -36, 107, 49
436, 0, 39, 102, 36, -2, -81, 92, -96, 0, -81, -92, 36, 2, 39, -102, 464, 0, 116, -61, 144, -82, -48, 43, 64, 0, -48, -43, 144, 82, 116, 61
737, 0, -13, 64, 30, 97, 61, 84, 123, 0, 61, -84, 30, -97, -13, -64, 468, 0, 26, -66, 124, -24, -80, -116, -64, 0, -80, 116, 124, 24, 26, 66
622, 0, 97, 45, -126, -44, -15, 103, -14, 0, -15, -103, -126, 44, 97, -45, 526, 0, -68, -52, 71, 9, 108, 94, 68, 0, 108, -94, 71, -9, -68, 52
430, 0, 30, -64, 42, 28, -40, -150, -126, 0, -40, 150, 42, -28, 30, 64, 339, 0, -31, 132, -25, 56, -87, -36, 19, 0, -87, 36, -25, -56, -31, -132
429, 0, 57, -24, 97, -16, -193, -38, -55, 0, -193, 38, 97, 16, 57, 24, 515, 0, 74, 118, -109, -62, -12, 102, -45, 0, -12, -102, -109, 62, 74, -118
456, 0, -71, 107, -32, 36, 35, -69, 88, 0, 35, 69, -32, -36, -71, -107, 459, 0, -75, 124, -117, -36, -5, 78, 7, 0, -5, -78, -117, 36, -75, -124
528, 0, -171, 42, 90, 8, 77, 24, -56, 0, 77, -24, 90, -8, -171, -42, 553, 0, 39, 85, 78, -125, 15, -125, 175, 0, 15, 125, 78, 125, 39, -85
396, 0, -4, 29, 103, -75, 166, 37, -6, 0, 166, -37, 103, 75, -4, -29, 611, 0, -104, 71, -55, 78, 44, 69, -85, 0, 44, -69, -55, -78, -104, -71
452, 0, 50, 55, 102, -120, 100, 17, 4, 0, 100, -17, 102, 120, 50, -55, 446, 0, -92, 59, -32, -6, -40, 55, -86, 0, -40, -55, -32, 6, -92, -59
561, 0, -51, 102, -51, 150, -37, -16, 77, 0, -37, 16, -51, -150, -51, -102, 264, 0, 7, -85, 5, -35, 25, 17, -2, 0, 25, -17, 5, 35, 7, 85
620, 0, 15, 55, -31, 65, -73, 19, -26, 0, -73, -19, -31, -65, 15, -55, 509, 0, -130, 31, -84, 1, -16, -39, 119, 0, -16, 39, -84, -1, -130, -31
454, 0, -80, 39, 118, -54, 74, 9, -126, 0, 74, -9, 118, 54, -80, -39, 651, 0, -24, 10, 37, 80, 82, 54, 119, 0, 82, -54, 37, -80, -24, -10
406, 0, -106, -150, 3, 5, -30, -56, -92, 0, -30, 56, 3, -5, -106, 150, 336, 0, 101, -48, 13, -193, 49, 0, -62, 0, 49, 0, 13, 193, 101, 48
645, 0, -142, 18, 48, 25, 54, 78, 3, 0, 54, -78, 48, -25, -142, -18, 622, 0, -76, -89, 2, 16, 10, 89, -30, 0, 10, -89, 2, -16, -76, 89
402, 0, -9, -16, 95, -55, 15, -84, 28, 0, 15, 84, 95, 55, -9, 16, 487, 0, -7, -87, 97, 62, -21, -9, 111, 0, -21, 9, 97, -62, -7, 87
606, 0, 33, 25, 23, -47, 203, -81, -148, 0, 203, 81, 23, 47, 33, -25, 500, 0, -38, 62, 113, 71, 10, 156, -54, 0, 10, -156, 113, -71, -38, -62
758, 0, 34, 86, -32, -44, 4, 80, 86, 0, 4, -80, -32, 44, 34, -86, 513, 0, 7, -6, -138, -81, -41, -36, -81, 0, -41, 36, -138, 81, 7, 6
464, 0, -120, -29, 27, 87, -14, 83, -34, 0, -14, -83, 27, -87, -120, 29, 594, 0, -159, -32, 56, 4, 57, 46, -22, 0, 57, -46, 56, -4, -159, 32
526, 0, -32, -118, 61, 85, 42, 22, 220, 0, 42, -22, 61, -85, -32, 118, 515, 0, -21, 74, 4, 109, -7, -114, -59, 0, -7, 114, 4, -109, -21, -74
596, 0, -190, 34, -2, -42, 84, -72, 12, 0, 84, 72, -2, 42, -190, -34, 614, 0, 100, -47, -116, 94, 82, -37, 22, 0, 82, 37, -116, -94, 100, 47
429, 0, -46, 108, 0, 21, -54, 104, -77, 0, -54, -104, 0, -21, -46, -108, 684, 0, 131, 65, 60, -72, -41, 87, 16, 0, -41, -87, 60, 72, 131, -65
480, 0, -191, 10, -47, 83, 31, -52, 6, 0, 31, 52, -47, -83, -191, -10, 361, 0, -26, 53, -115, -96, 92, 121, 49, 0, 92, -121, -115, 96, -26, -53
554, 0, -44, 36, -8, -112, -14, -50, 58, 0, -14, 50, -8, 112, -44, -36, 463, 0, -24, 2, -81, 72, 8, 12, 107, 0, 8, -12, -81, -72, -24, -2
692, 0, 46, -69, -29, -21, -26, 29, -66, 0, -26, -29, -29, 21, 46, 69, 638, 0, 61, 38, -66, 94, 93, -76, 10, 0, 93, 76, -66, -94, 61, -38
355, 0, -52, -98, 62, -101, -52, 26, 41, 0, -52, -26, 62, 101, -52, 98, 484, 0, -35, -43, -45, -3, -17, -169, -98, 0, -17, 169, -45, 3, -35, 43
495, 0, -14, 69, -49, 92, 58, -105, -29, 0, 58, 105, -49, -92, -14, -69, 523, 0, 13, -7, -118, 45, 177, 3, 205, 0, 177, -3, -118, -45, 13, 7
507, 0, -58, 29, 43, 138, -56, -51, -21, 0, -56, 51, 43, -138, -58, -29, 463, 0, 62, 114, -1, 2, -120, -58, -73, 0, -120, 58, -1, -2, 62, -114
713, 0, 93, -83, -19, 58, 77, 53, -39, 0, 77, -53, -19, -58, 93, 83, 449, 0, -37, -54, 54, -75, -103, -6, -133, 0, -103, 6, 54, 75, -37, 54
498, 0, -27, 135, -43, -33, -39, -13, 16, 0, -39, 13, -43, 33, -27, -135, 384, 0, -46, -44, -19, -153, -42, 86, -106, 0, -42, -86, -19, 153, -46, 44
570, 0, -111, 53, 80, 142, -69, 17, -98, 0, -69, -17, 80, -142, -111, -53, 471, 0, -6, -93, 103, 88, 142, 37, 67, 0, 142, -37, 103, -88, -6, 93
507, 0, -9, 125, 136, -45, 23, 19, 193, 0, 23, -19, 136, 45, -9, -125, 675, 0, -84, 24, -88, 79, -84, 16, 61, 0, -84, -16, -88, -79, -84, -24
562, 0, -33, -72, 68, -4, -43, 96, -74, 0, -43, -96, 68, 4, -33, 72, 566, 0, -26, 109, -108, -24, 44, -85, -258, 0, 44, 85, -108, 24, -26, -109
497, 0, 30, 14, -49, -106, 92, -114, 29, 0, 92, 114, -49, 106, 30, -14, 467, 0, 41, 105, 18, 23, -15, 155, -51, 0, -15, -155, 18, -23, 41, -105
552, 0, -80, -130, -57, -33, 14, 34, -226, 0, 14, -34, -57, 33, -80, 130, 434, 0, 80, -13, 7, -81, 68, 1, -120, 0, 68, -1, 7, 81, 80, 13
446, 0, 61, 26, -35, -161, 7, -72, 48, 0, 7, 72, -35, 161, 61, -26, 439, 0, 63, 18, 92, 107, 139, 24, -147, 0, 139, -24, 92, -107, 63, -18
507, 0, 87, -27, 6, -9, 67, -165, -83, 0, 67, 165, 6, 9, 87, 27, 538, 0, -34, 55, -36, -90, -144, 17, 66, 0, -144, -17, -36, 90, -34, -55
591, 0, 49, -1, 25, -100, -15, 67, -29, 0, -15, -67, 25, 100, 49, 1, 577, 0, 38, 9, 10, -7, -24, 87, 295, 0, -24, -87, 10, 7, 38, -9
736, 0, -97, 60, -34, 8, -127, -64, -116, 0, -127, 64, -34, -8, -97, -60, 520, 0, 178, -70, -11, 21, -96, 38, -6, 0, -96, -38, -11, -21, 178, 70
513, 0, 45, 8, 16, 19, 93, -158, 83, 0, 93, 158, 16, -19, 45, -8, 464, 0, 8, 3, 97, -115, -128, -75, -2, 0, -128, 75, 97, 115, 8, -3
343, 0, -65, 78, -50, 3, 43, -12, -103, 0, 43, 12, -50, -3, -65, -78, 622, 0, 59, 64, 123, -71, -83, 106, -60, 0, -83, -106, 123, 71, 59, -64
514, 0, -99, 36, -137, 3, 59, 54, 88, 0, 59, -54, -137, -3, -99, -36, 480, 0, -5, -92, -145, 51, 33, -18, 34, 0, 33, 18, -145, -51, -5, 92
507, 0, -171, -122, -4, 31, 79, 98, -43, 0, 79, -98, -4, -31, -171, 122, 602, 0, -83, 83, -158, -36, -11, 37, -10, 0, -11, -37, -158, 36, -83, -83
589, 0, -178, 51, 33, -52, 68, -33, 93, 0, 68, 33, 33, 52, -178, -51, 569, 0, 13, 9, -3, -24, 23, -141, 5, 0, 23, 141, -3, 24, 13, -9
541, 0, 140, -34, -84, 9, -84, -22, 83, 0, -84, 22, -84, -9, 140, 34, 542, 0, 25, 17, -49, 11, -117, 71, 148, 0, -117, -71, -49, -11, 25, -17
403, 0, -41, -68, 4, 139, -65, -46, -167, 0, -65, 46, 4, -139, -41, 68, 408, 0, -85, 10, 26, 46, -15, 82, -68, 0, -15, -82, 26, -46, -85, -10
523, 0, 79, 52, -64, 1, -63, -32, -219, 0, -63, 32, -64, -1, 79, -52, 368, 0, -60, 112, -84, -82, 24, 88, -64, 0, 24, -88, -84, 82, -60, -112
290, 0, 35, 39, 42, -48, 59, -23, 166, 0, 59, 23, 42, 48, 35, -39, 606, 0, -61, 25, 6, 56, 169, -35, 94, 0, 169, 35, 6, -56, -61, -25
524, 0, -27, -146, 47, 129, 93, -18, 186, 0, 93, 18, 47, -129, -27, 146, 671, 0, -12, -88, 21, -84, 64, -90, 15, 0, 64, 90, 21, 84, -12, 88
595, 0, 12, -36, -71, -86, 34, 32, -105, 0, 34, -32, -71, 86, 12, 36, 578, 0, 81, -70, 59, 15, 69, -46, -116, 0, 69, 46, 59, -15, 81, 70
461, 0, -25, -171, 3, -30, -27, -65, -27, 0, -27, 65, 3, 30, -25, 171, 595, 0, -26, -187, 92, 21, -18, 5, 141, 0, -18, -5, 92, -21, -26, 187
386, 0, 89, 214, -32, 90, -7, -8, 42, 0, -7, 8, -32, -90, 89, -214, 371, 0, -74, 71, 90, 51, -70, -45, 57, 0, -70, 45, 90, -51, -74, -71
714, 0, -59, -17, 91, -9, 13, -25, -84, 0, 13, 25, 91, 9, -59, 17, 662, 0, 69, -79, -2, 68, 7, 29, 38, 0, 7, -29, -2, -68, 69, 79
492, 0, -43, 21, -27, -7, 119, 127, 42, 0, 119, -127, -27, 7, -43, -21, 460, 0, -46, 184, -63, -63, 2, -14, -70, 0, 2, 14, -63, 63, -46, -184
582, 0, 180, 18, -36, -64, 22, 72, -58, 0, 22, -72, -36, 64, 180, -18, 670, 0, 41, -40, 34, 0, -83, -70, 138, 0, -83, 70, 34, 0, 41, 40
423, 0, 24, -92, 17, 18, 10, 56, 251, 0, 10, -56, 17, -18, 24, 92, 389, 0, 48, 46, -28, 17, 54, -28, 23, 0, 54, 28, -28, -17, 48, -46
547, 0, -3, 74, -76, -127, -51, -80, 1, 0, -51, 80, -76, 127, -3, -74, 495, 0, -92, 90, 30, 33, -24, -70, 149, 0, -24, 70, 30, -33, -92, -90
518, 0, -43, -14, -75, -51, 161, 14, 20, 0, 161, -14, -75, 51, -43, 14, 723, 0, -81, 36, -24, 103, 27, -2, 129, 0, 27, 2, -24, -103, -81, -36
483, 0, 101, 94, 19, -146, 57, 10, -77, 0, 57, -10, 19, 146, 101, -94, 638, 0, -53, -57, 93, -71, -45, 3, -52, 0, -45, -3, 93, 71, -53, 57
404, 0, -93, 102, -94, 18, 59, -88, -36, 0, 59, 88, -94, -18, -93, -102, 426, 0, -16, 231, -110, 12, -34, 85, -58, 0, -34, -85, -110, -12, -16, -231
649, 0, -82, -116, 46, -55, 122, 96, 27, 0, 122, -96, 46, 55, -82, 116, 505, 0, 88, -47, 115, 46, 56, -141, -71, 0, 56, 141, 115, -46, 88, 47
495, 0, 44, 120, -86, -87, -42, 58, -87, 0, -42, -58, -86, 87, 44, -120, 460, 0, 103, -9, 58, -14, 71, -43, -212, 0, 71, 43, 58, 14, 103, 9
530, 0, 76, 77, 49, 139, 34, 81, 88, 0, 34, -81, 49, -139, 76, -77, 345, 0, -155, 17, 15, -20, 5, 73, -35, 0, 5, -73, 15, 20, -155, -17
447, 0, 51, -26, -106, -29, -77, 120, -95, 0, -77, -120, -106, 29, 51, 26, 663, 0, 54, -9, 92, 91, 26, -5, -23, 0, 26, 5, 92, -91, 54, 9
466, 0, 10, 54, -62, -120, -12, -96, 86, 0, -12, 96, -62, 120, 10, -54, 664, 0, 4, -65, -19, -5, -20, -83, 158, 0, -20, 83, -19, 5, 4, 65
550, 0, 65, -85, -92, 58, -35, 61, -218, 0, -35, -61, -92, -58, 65, 85, 536, 0, -29, -82, 5, 3, -119, -128, 14, 0, -119, 128, 5, -3, -29, 82
365, 0, -63, -55, -11, -114, 61, -55, -211, 0, 61, 55, -11, 114, -63, 55, 493, 0, -112, -108, -26, 41, 84, 52, -73, 0, 84, -52, -26, -41, -112, 108
425, 0, 2, -72, -122, -3, -4, -254, -57, 0, -4, 254, -122, 3, 2, 72, 583, 0, -7, -1, -49, -72, -37, 5, -141, 0, -37, -5, -49, 72, -7, 1
446, 0, -16, 166, 88, -116, 136, -18, 146, 0, 136, 18, 88, 116, -16, -166, 347, 0, 95, 16, 90, 47, -43, -4, 17, 0, -43, 4, 90, -47, 95, -16
281, 0, -20, 67, -39, 102, -20, -39, 37, 0, -20, 39, -39, -102, -20, -67, 430, 0, -45, -147, -30, -120, -49, 95, 26, 0, -49, -95, -30, 120, -45, 147
335, 0, -38, 11, -35, 52, -62, -3, -41, 0, -62, 3, -35, -52, -38, -11, 630, 0, -32, 65, 58, 90, 88, 1, -58, 0, 88, -1, 58, -90, -32, -65
387, 0, 84, -4, 37, 78, -30, 108, -25, 0, -30, -108, 37, -78, 84, 4, 407, 0, 10, 49, -13, 90, 108, -167, 39, 0, 108, 167, -13, -90, 10, -49
684, 0, 8, 72, -36, -86, -44, -16, -76, 0, -44, 16, -36, 86, 8, -72, 652, 0, -32, -18, -7, -95, 6, 38, 126, 0, 6, -38, -7, 95, -32, 18
545, 0, 93, 40, 91, 64, -79, -56, -91, 0, -79, 56, 91, -64, 93, -40, 564, 0, -69, 83, -73, 37, -15, 129, -58, 0, -15, -129, -73, -37, -69, -83
376, 0, 7, 114, -104, 18, 51, 44, -52, 0, 51, -44, -104, -18, 7, -114, 334, 0, 59, -38, 16, -48, -53, 28, -154, 0, -53, -28, 16, 48, 59, 38
584, 0, 27, 55, 73, -81, -29, -93, -62, 0, -29, 93, 73, 81, 27, -55, 351, 0, 29, -48, -27, -2, 111, 26, 151, 0, 111, -26, -27, 2, 29, 48
435, 0, 77, 63, -83, -50, 47, 21, 147, 0, 47, -21, -83, 50, 77, -63, 499, 0, 27, -129, -13, -76, -161, -37, 139, 0, -161, 37, -13, 76, 27, 129
583, 0, -76, 18, 26, 9, -56, 102, -131, 0, -56, -102, 26, -9, -76, -18, 425, 0, 52, 64, 47, -56, 100, 102, -95, 0, 100, -102, 47, 56, 52, -64
569, 0, -136, 16, 21, 10, -24, -38, 61, 0, -24, 38, 21, -10, -136, -16, 384, 0, 84, 180, 16, 52, 12, 0, 96, 0, 12, 0, 16, -52, 84, -180
